"sbd","toan","ngu_van","ngoai_ngu","vat_li","hoa_hoc","sinh_hoc","lich_su","dia_li","gdcd","ma_ngoai_ngu"
8005877,3,7.75,2.2,NA,NA,NA,4.75,8.5,6.75,"Cantonese"
8005883,6.8,7.75,9.6,NA,NA,NA,7.75,9.25,9.25,"Cantonese"
8005892,4.4,7.25,6.2,NA,NA,NA,6.75,8.5,9.25,"Cantonese"
8005904,5.4,7,5,NA,NA,NA,6,7.75,8,"Cantonese"
8005907,3.2,6.75,3.4,NA,NA,NA,5,7.5,7.5,"Cantonese"
8005908,7.8,7.75,3.2,NA,NA,NA,7,9.25,9.25,"Cantonese"
8005912,6.8,9.25,8.6,NA,NA,NA,7.75,8.75,7.25,"Cantonese"
8005915,3,6,2.2,NA,NA,NA,4.25,7.25,6.25,"Cantonese"
8005917,4,6.75,2,NA,NA,NA,6.5,7.5,8,"Cantonese"
8005932,6,7,2.8,NA,NA,NA,6.25,8.5,9,"Cantonese"
8005933,4.2,5,4.6,NA,NA,NA,4.75,5,5.75,"Cantonese"
8005940,3.6,7.25,1.8,NA,NA,NA,6.25,8,8.25,"Cantonese"
8005948,7.4,8.25,8.8,NA,NA,NA,7.5,9,9.25,"Cantonese"
8005954,3,7,3.8,NA,NA,NA,5.5,7.5,7,"Cantonese"
8005959,7.8,8.25,7,NA,NA,NA,9.25,8.5,7.75,"Cantonese"
8005963,4.8,8,5.4,NA,NA,NA,6.25,8.25,8,"Cantonese"
8005966,4.6,6.5,3.8,NA,NA,NA,5,7,6.25,"Cantonese"
8005969,3.2,6.75,4.6,NA,NA,NA,5,8.25,7.75,"Cantonese"
8005974,6.2,8.25,5,NA,NA,NA,7,8.5,8.75,"Cantonese"
8005975,4.6,7,1.6,NA,NA,NA,7,6.25,8.5,"Cantonese"
8005982,5.2,5.5,2.6,NA,NA,NA,4.75,6.75,7.25,"Cantonese"
8005989,5.8,8.25,5.8,NA,NA,NA,9.25,8.5,8.75,"Cantonese"
8005993,3.6,6.25,3.8,NA,NA,NA,4,7.5,7.75,"Cantonese"
8005996,5.2,7.75,4.8,NA,NA,NA,5.25,7,8,"Cantonese"
8006006,5,8.25,4.6,NA,NA,NA,3.75,7.5,8.5,"Cantonese"
8006012,2.4,6,3,NA,NA,NA,4.75,5.75,6.75,"Cantonese"
8006025,3.6,7.25,2.8,NA,NA,NA,6.5,7.25,9,"Cantonese"
8006036,5.8,6.25,4.6,NA,NA,NA,7,8,8.5,"Cantonese"
8006037,4,5.75,3.4,NA,NA,NA,4.75,6.25,8.5,"Cantonese"
8006038,5,7.75,5.4,NA,NA,NA,9.25,9.25,9.25,"Cantonese"
8006039,4,7.75,3.6,NA,NA,NA,7,6.75,8,"Cantonese"
8006043,2.6,7,4.2,NA,NA,NA,5.5,6.75,7,"Cantonese"
8006044,5.6,7.5,7.4,NA,NA,NA,8.25,8.5,8.25,"Cantonese"
8006045,3.8,5.75,4.4,NA,NA,NA,4.75,5.75,7.75,"Cantonese"
8006047,4,6.25,2.8,NA,NA,NA,7.75,8,7.25,"Cantonese"
8006049,3.2,6.5,4.2,NA,NA,NA,6.25,5.5,7.75,"Cantonese"
8006056,5.8,6.25,2.4,NA,NA,NA,5.75,6.25,7.75,"Cantonese"
8006057,4.2,5,2.8,NA,NA,NA,7,7.5,9.25,"Cantonese"
8006062,5.2,7.25,3.2,NA,NA,NA,6.75,7,8.25,"Cantonese"
8006071,5.4,6.25,3,NA,NA,NA,6.75,7.5,7.75,"Cantonese"
8006073,5.2,6.25,3.6,NA,NA,NA,5.5,7.25,7.5,"Cantonese"
8006077,5.4,7,3.6,NA,NA,NA,5.25,7.75,7.25,"Cantonese"
8006088,2.8,4,2.6,NA,NA,NA,4.5,6,2.75,"Cantonese"
8006099,4.4,7.5,3.2,NA,NA,NA,5.25,5,7.5,"Cantonese"
8006105,5,5.75,3,NA,NA,NA,6.25,5.75,8.5,"Cantonese"
8006110,7,7.5,4.8,NA,NA,NA,9.25,9.5,8.75,"Cantonese"
8006112,4.8,7.25,3.8,NA,NA,NA,8.25,7.5,9,"Cantonese"
8006114,6.4,7.25,6.2,NA,NA,NA,8,8.5,8.75,"Cantonese"
8006115,5,5.5,3.8,NA,NA,NA,4.25,7.75,8.25,"Cantonese"
8006122,7.4,6.25,5.4,NA,NA,NA,6.75,8.5,9.25,"Cantonese"
8006135,4.2,6.5,3.4,NA,NA,NA,6.75,6.5,7.25,"Cantonese"
8006137,7.4,6,7,NA,NA,NA,9,9,8.75,"Cantonese"
8006140,5.2,7.5,8.2,NA,NA,NA,7.25,8.25,9,"Cantonese"
8006142,5,4,2.2,NA,NA,NA,4.5,6.5,7.25,"Cantonese"
8006145,3.2,7,3.8,NA,NA,NA,4.5,7,5.25,"Cantonese"
8006729,7.8,8.5,6.2,6,4.25,6,NA,NA,NA,"Cantonese"
8006796,7,9.25,7.6,NA,NA,NA,7.75,9,9.5,"Cantonese"
9000251,7.6,8.75,8.8,7.75,8.5,7.25,NA,NA,NA,"Cantonese"
9000330,4.6,8,7.8,NA,NA,NA,7.75,9,8,"Cantonese"
9000343,8,9,8.8,NA,NA,NA,8.25,8.25,9,"Cantonese"
9000465,8.4,8.5,7.8,8,8,8,NA,NA,NA,"Cantonese"
9000535,8.2,9.5,8.8,NA,NA,NA,8.25,9.25,9.75,"Cantonese"
9000591,7.8,7.5,7.6,7.75,8.5,8.5,NA,NA,NA,"Cantonese"
9000857,6.4,8,5.8,NA,NA,NA,6,7.25,6.75,"Cantonese"
9000979,7.2,7.25,8.8,NA,NA,NA,7.25,9,10,"Cantonese"
9001238,7.6,7.5,8,NA,NA,NA,8,8.5,9.5,"Cantonese"
9001270,7,6.5,7.2,NA,NA,NA,6,7.75,9,"Cantonese"
9001419,6.6,7,4.4,NA,NA,NA,8,9,7.5,"Cantonese"
9001576,8,7.5,7.8,NA,NA,NA,5.75,6.5,8.25,"Cantonese"
9001913,7.6,7.75,5.4,NA,NA,NA,8.25,8.5,9.25,"Cantonese"
9001929,7.6,7.75,8,NA,NA,NA,6.25,7.75,8,"Cantonese"
9001934,6.8,8.75,8.2,NA,NA,NA,6.5,7.75,9.25,"Cantonese"
9002074,7.4,7,8.4,NA,NA,NA,7.75,9.75,7.75,"Cantonese"
9002129,7.8,8,8.4,NA,NA,NA,NA,NA,NA,"Cantonese"
9002213,6.8,8,7.4,NA,NA,NA,6.25,7,9,"Cantonese"
9002679,8.2,8.75,8,NA,NA,NA,NA,NA,NA,"Cantonese"
9003805,5.4,6,7,NA,NA,NA,7.25,8,8.75,"Cantonese"
9003838,7.2,6.25,8,NA,NA,NA,7.25,8,8,"Cantonese"
9004497,7,8.25,5.8,NA,NA,NA,8.25,8,9.25,"Cantonese"
9004866,6.2,8,5.4,NA,NA,NA,9.25,8.25,9,"Cantonese"
9005265,6.2,7.75,4.8,NA,NA,NA,7.5,8,9.5,"Cantonese"
9005498,7,6.75,6,NA,NA,NA,7,8.25,8.75,"Cantonese"
9005846,7,7.5,6.6,NA,NA,NA,6.5,7.75,9,"Cantonese"
9005850,6.6,8.25,4.2,NA,NA,NA,9,9.75,8.5,"Cantonese"
9006245,7.4,7,7.8,NA,NA,NA,8.5,7.75,9.5,"Cantonese"
9006318,5.8,8,7.8,NA,NA,NA,7.75,8.75,9,"Cantonese"
9006618,7.4,8.25,9,NA,NA,NA,7.25,7.5,8.25,"Cantonese"
9007096,4,7.5,8.2,NA,NA,NA,5.25,7.5,9,"Cantonese"
9007141,4.6,7.25,5.4,NA,NA,NA,6.5,7.5,8.25,"Cantonese"
9007468,8.2,7.25,8,NA,NA,NA,7.5,8,9.5,"Cantonese"
9007504,6.6,6.5,6.2,NA,NA,NA,7,8.25,9.5,"Cantonese"
9007565,8,8.5,7.8,NA,NA,NA,6.75,9.5,9,"Cantonese"
9008347,6.4,7.5,6.6,NA,NA,NA,8,7.75,9,"Cantonese"
9008704,7.2,8,4.8,NA,NA,NA,7.75,8,8.75,"Cantonese"
10000009,7.6,8.25,9,NA,NA,NA,6.25,6.5,8,"Cantonese"
10000031,8,8,9.6,NA,NA,NA,9,9,9.5,"Cantonese"
10000046,7.6,8.25,8.8,NA,NA,NA,7.25,6.25,8,"Cantonese"
10000114,6.8,8,9.4,NA,NA,NA,7.25,7.5,8.25,"Cantonese"
10000115,6.6,7.75,9,NA,NA,NA,6,7,8.75,"Cantonese"
10000116,6.6,7.75,8.8,NA,NA,NA,7.25,8.25,8.75,"Cantonese"
10000117,7.8,9,8.6,NA,NA,NA,8.25,9,8.5,"Cantonese"
10000173,6.8,7.5,9.2,NA,NA,NA,6,8.25,9,"Cantonese"
10000218,6.4,8.5,9.4,NA,NA,NA,5.75,7.5,9.25,"Cantonese"
10000220,7.2,7.5,9.4,NA,NA,NA,8.5,7.75,9.5,"Cantonese"
10000236,7.4,8.75,7,NA,NA,NA,5.75,7.25,8,"Cantonese"
10000281,5.8,8.75,8.8,NA,NA,NA,6.75,8.25,7.25,"Cantonese"
10000285,7.2,7.5,9,NA,NA,NA,7.25,7.5,8.25,"Cantonese"
10000295,6.6,6,8.2,NA,NA,NA,6.25,7,8,"Cantonese"
10000296,8.2,8.5,8.6,NA,NA,NA,5.75,7.75,9,"Cantonese"
10000298,7.4,9,9.2,NA,NA,NA,6,7.75,8.5,"Cantonese"
10000300,6.8,9,9.2,NA,NA,NA,6.5,8,8.25,"Cantonese"
10000339,8,7.25,9.2,NA,NA,NA,7,8.25,8.5,"Cantonese"
10000341,8.8,8.5,9.2,6.25,8.75,6.5,NA,NA,NA,"Cantonese"
10000349,8.2,8.75,8.2,NA,NA,NA,7.5,6.75,8.5,"Cantonese"
10000411,7.2,8.5,9.4,NA,NA,NA,6.75,7.25,8.75,"Cantonese"
10000412,6.6,8.25,9.4,NA,NA,NA,7.5,8.5,8.5,"Cantonese"
10000442,8.2,8.5,9.8,NA,NA,NA,6.25,9,8.75,"Cantonese"
10000447,8.8,8.75,9.4,NA,NA,NA,8.5,8,9.25,"Cantonese"
10000454,6.6,8.25,8.4,NA,NA,NA,7.5,6,8.5,"Cantonese"
10000457,8.2,8.5,8.6,NA,NA,NA,7.75,8.25,9.25,"Cantonese"
10000461,7.6,8.25,9.6,NA,NA,NA,7.75,8.75,9,"Cantonese"
10000477,6.8,8.25,7,NA,NA,NA,7.5,6.25,8.75,"Cantonese"
10000498,6.8,7.5,6.2,NA,NA,NA,6.5,7.75,8.75,"Cantonese"
10000527,6.4,6.75,5.4,NA,NA,NA,6,7.25,7,"Cantonese"
10000529,7.2,7.25,7,NA,NA,NA,7,6.25,8.75,"Cantonese"
10000532,3.4,8,8,NA,NA,NA,6,6.5,8.25,"Cantonese"
10000534,6.6,8.5,7.4,NA,NA,NA,8.25,7.25,8.5,"Cantonese"
10000535,8.2,8.75,8.8,7.25,8.25,6.5,NA,NA,NA,"Cantonese"
10000554,5.8,7.5,5,NA,NA,NA,5,6.25,8.25,"Cantonese"
10000648,4.4,6.75,5.4,NA,NA,NA,6,5.5,6.75,"Cantonese"
10000652,6.4,6.75,5.8,NA,NA,NA,6.25,6.75,9.5,"Cantonese"
10000680,5.2,5.75,7.4,NA,NA,NA,4.5,6.75,7.5,"Cantonese"
10000686,4.6,8.5,7.4,NA,NA,NA,4.25,6.5,7.75,"Cantonese"
10000687,4.6,8.25,6.4,NA,NA,NA,6.75,6.75,8.5,"Cantonese"
10000688,7,7.75,7.8,NA,NA,NA,6,7.5,9.25,"Cantonese"
10000705,6.6,8.75,7.4,NA,NA,NA,6.5,7.5,9.25,"Cantonese"
10000737,6.2,8.75,5.8,NA,NA,NA,5.75,6,8,"Cantonese"
10000740,8,5.5,3,7.75,7.25,2.75,NA,NA,NA,"Cantonese"
10000742,7,9,7.4,NA,NA,NA,6.25,6.5,8,"Cantonese"
10000768,8,8.5,6.6,NA,NA,NA,6.25,7,8.25,"Cantonese"
10000799,6.2,7.25,4.2,NA,NA,NA,6,5.25,6.75,"Cantonese"
10000807,2.6,8.25,4.4,NA,NA,NA,6.5,7,8,"Cantonese"
10000813,6.6,9,7.8,NA,NA,NA,9,9.75,9.75,"Cantonese"
10000820,7.2,7.25,6.8,NA,NA,NA,6,6.75,8.75,"Cantonese"
10000856,5.8,8.5,3.6,NA,NA,NA,7.5,8.5,9.5,"Cantonese"
10000887,7.4,9.25,7.4,NA,NA,NA,5.75,8.25,7.5,"Cantonese"
10000926,6.8,6.5,8,NA,NA,NA,7.5,6.75,8,"Cantonese"
10000928,7.8,8,7.2,NA,NA,NA,8,6,8.75,"Cantonese"
10000939,7.4,8.25,5.2,NA,NA,NA,6,7.25,7.5,"Cantonese"
10000946,6.8,8.75,8,NA,NA,NA,7.75,9.25,9.5,"Cantonese"
10000948,7,8.5,7.8,NA,NA,NA,4.75,6,7,"Cantonese"
10000952,6.4,8,4.8,NA,NA,NA,6.5,7.5,6.5,"Cantonese"
10000954,5.6,8.25,7.4,NA,NA,NA,5,7,8,"Cantonese"
10000956,4.2,8,3.6,NA,NA,NA,7,7.25,8.25,"Cantonese"
10000959,5.6,6.5,9.2,NA,NA,NA,6.5,5,7.75,"Cantonese"
10000982,6.8,8.5,5.6,5.5,5.75,3.75,NA,NA,NA,"Cantonese"
10000983,6.2,8.5,6.6,NA,NA,NA,7.25,7.25,9.5,"Cantonese"
10000986,6.4,8,7.2,NA,NA,NA,6.25,8.25,9.5,"Cantonese"
10000992,6.4,8.5,4.4,NA,NA,NA,7.25,8.5,9,"Cantonese"
10000994,8.6,8.25,8.8,NA,NA,NA,8.5,9,9,"Cantonese"
10000996,6.2,7,4.8,NA,NA,NA,7.5,5,8.25,"Cantonese"
10000998,7.6,6.5,8.2,NA,NA,NA,6.25,6,8,"Cantonese"
10000999,7,7,7.2,NA,NA,NA,4.25,7.75,8,"Cantonese"
10001010,6.8,8.5,5.2,NA,NA,NA,5.75,6.75,8.75,"Cantonese"
10001031,6.4,8,2.8,NA,NA,NA,6.25,7.25,8.5,"Cantonese"
10001050,5,7,2.6,NA,NA,NA,5.25,6,6.5,"Cantonese"
10001052,7.4,8.75,8.6,NA,NA,NA,4.75,6,7,"Cantonese"
10001057,4.6,7.75,4.8,NA,NA,NA,6,7,9.5,"Cantonese"
10001065,7.6,8,7,NA,NA,NA,7,6.5,8.75,"Cantonese"
10001097,4.6,9,5.6,NA,NA,NA,6.75,7.25,8,"Cantonese"
10001123,5.2,7.5,4.6,NA,NA,NA,6.5,7.75,9.25,"Cantonese"
10001125,8,8.75,8.4,NA,NA,NA,6.25,8.75,8.25,"Cantonese"
10001136,5.8,8.5,5.6,NA,NA,NA,8.5,6.5,7.25,"Cantonese"
10001145,7.2,7,4,NA,NA,NA,4.75,5.25,5.75,"Cantonese"
10001179,7.6,7.75,5.8,NA,NA,NA,5.25,6,8,"Cantonese"
10001238,8.4,9,7.8,NA,NA,NA,5.75,7.25,8,"Cantonese"
10001241,7,8.5,7.8,NA,NA,NA,7,7.25,9,"Cantonese"
10001251,7,8.5,8,NA,NA,NA,6.25,7,8.25,"Cantonese"
10001280,6.4,9,7.2,NA,NA,NA,8.25,8.5,9,"Cantonese"
10001285,5.8,7.75,4.2,4.75,3.5,5,NA,NA,NA,"Cantonese"
10001289,5.8,8.25,7.8,NA,NA,NA,7.75,8.25,9.5,"Cantonese"
10001302,5.4,7.5,4.4,NA,NA,NA,5.5,7,8.5,"Cantonese"
10001344,3,6.25,4,NA,NA,NA,3.5,6.75,9,"Cantonese"
10001374,6,7.75,5,NA,NA,NA,6,6.75,8.75,"Cantonese"
10001433,3.4,7.5,4.2,NA,NA,NA,4.5,6,7.5,"Cantonese"
10001454,7.6,7.25,5.4,7,7.75,6.75,NA,NA,NA,"Cantonese"
10001469,5.2,8.25,6.6,NA,NA,NA,5.25,5.75,7.5,"Cantonese"
10001471,5.6,8,2.6,NA,NA,NA,8.5,8.25,7.5,"Cantonese"
10001531,6.2,7.75,5.8,NA,NA,NA,6.75,7.25,8.5,"Cantonese"
10001535,6,8,7.8,NA,NA,NA,4.75,6.25,9,"Cantonese"
10001538,5.6,7.5,5.6,NA,NA,NA,6.25,6.25,8.5,"Cantonese"
10001560,6.4,7.5,2.8,NA,NA,NA,5,6.75,7.5,"Cantonese"
10001563,6.4,6.5,5,NA,NA,NA,5.25,6,7.75,"Cantonese"
10001567,7.2,7,2.6,NA,NA,NA,8.25,9,8.75,"Cantonese"
10001584,5.2,7.25,5.4,NA,NA,NA,7.75,7,9,"Cantonese"
10001606,7.4,8.25,9,NA,NA,NA,8,8,9.25,"Cantonese"
10001647,3.4,7.5,5.8,NA,NA,NA,6.25,7.5,7.25,"Cantonese"
10001689,6.4,6.25,5.2,NA,NA,NA,7,6.75,9.5,"Cantonese"
10001691,6.2,8,4.4,NA,NA,NA,6.5,6,8,"Cantonese"
10001737,7.2,7.25,2.4,3.75,5.75,6.5,NA,NA,NA,"Cantonese"
10001744,6.8,6.75,7.8,NA,NA,NA,6.25,6.5,9.5,"Cantonese"
10001750,4.2,8,6,NA,NA,NA,6.5,5.25,8.75,"Cantonese"
10001753,5,8,6,NA,NA,NA,7.5,6.25,8.5,"Cantonese"
10001756,6,7.5,4.2,NA,NA,NA,5.75,6.75,7.75,"Cantonese"
10001760,8.8,8.5,9,7,7.25,6.75,NA,NA,NA,"Cantonese"
10001776,8,8.5,4.6,NA,NA,NA,8.25,8,9.5,"Cantonese"
10001781,6.6,7.75,5.6,NA,NA,NA,5.5,6.25,8.5,"Cantonese"
10001782,4.6,7.5,2.6,4,5,5.5,NA,NA,NA,"Cantonese"
10001784,6,7,4,NA,NA,NA,3.25,6.75,8.25,"Cantonese"
10001804,5.8,7,2.8,NA,NA,NA,6.25,7,8.5,"Cantonese"
10001890,8,7,6,NA,NA,NA,6.25,7,7.5,"Cantonese"
10001948,6.4,8.75,5.8,NA,NA,NA,7.5,8.5,8.75,"Cantonese"
10002024,5.2,6,5,NA,NA,NA,7.5,6.75,8.5,"Cantonese"
10002028,7,7.25,6.2,NA,NA,NA,7,8.25,8.25,"Cantonese"
10002184,5.6,5.5,5.8,NA,NA,NA,5,7.25,8.75,"Cantonese"
10002194,5,8.75,6.6,NA,NA,NA,6.75,8.25,9.5,"Cantonese"
10002253,5.2,4,6,NA,NA,NA,4.75,6.25,8.5,"Cantonese"
10002270,5.8,6.25,7.4,NA,NA,NA,6,7.5,8,"Cantonese"
10002295,7.8,6.75,6.4,NA,NA,NA,6.5,6.25,7.75,"Cantonese"
10002301,4.8,7.75,4.6,NA,NA,NA,5.75,7,7,"Cantonese"
10002311,5.8,6.75,6.6,NA,NA,NA,4.75,7.75,7.5,"Cantonese"
10002337,5.8,7.75,6,NA,NA,NA,8.25,7.25,9,"Cantonese"
10002420,6.4,5,4.2,NA,NA,NA,6.75,7.75,8,"Cantonese"
10002441,6.8,8,4,NA,NA,NA,6.25,7.25,9.25,"Cantonese"
10002459,6.4,9,6.6,NA,NA,NA,6.25,7.75,8.5,"Cantonese"
10002471,7.4,7.5,8.4,NA,NA,NA,6.25,8,9,"Cantonese"
10002516,6.6,8.25,7.2,NA,NA,NA,7.5,8.75,9,"Cantonese"
10002545,7,8.75,7.4,NA,NA,NA,7.25,8.25,9.25,"Cantonese"
10002584,6.2,8.75,6.4,4.25,4,4.25,NA,NA,NA,"Cantonese"
10002634,8.2,5.5,5.4,NA,6.5,NA,NA,NA,NA,"Cantonese"
10002681,3.8,6.75,6.8,NA,NA,NA,7,7.75,8.25,"Cantonese"
10002721,7.4,8.75,8.8,NA,NA,NA,7.75,8.25,9.25,"Cantonese"
10002728,7,7.25,7.4,NA,NA,NA,NA,NA,NA,"Cantonese"
10002735,6.4,8.25,7.2,4.25,8,7,NA,NA,NA,"Cantonese"
10002736,6.8,7.25,5.8,NA,NA,NA,6,7.5,8.25,"Cantonese"
10002738,3.6,5.75,5,NA,NA,NA,4.5,6.25,7.75,"Cantonese"
10002740,7.2,7.5,6.8,NA,NA,NA,6.75,8.5,9,"Cantonese"
10002770,7,9,8.2,2.5,4.75,5.25,NA,NA,NA,"Cantonese"
10002807,7.6,8.5,9,NA,NA,NA,NA,NA,NA,"Cantonese"
10002820,6.2,9,8,NA,NA,NA,NA,NA,NA,"Cantonese"
10002883,5.2,6.5,4.6,NA,NA,NA,6.5,7.75,7.5,"Cantonese"
10002923,7.6,8,5.4,5.5,5.25,6.25,NA,NA,NA,"Cantonese"
10002944,6.2,8.5,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
10003066,4.8,8,5.4,NA,NA,NA,7.25,8.5,9.25,"Cantonese"
10003075,6.6,8.5,5.8,NA,NA,NA,8.5,9,9,"Cantonese"
10003098,7.6,8.75,6.6,NA,NA,NA,7.5,9.25,9.25,"Cantonese"
10003372,6.4,7.5,3.8,NA,NA,NA,6,7,8.25,"Cantonese"
10003382,4.6,6,4.2,NA,NA,NA,6.25,7.5,7.75,"Cantonese"
10003415,3.8,6.75,5.2,NA,NA,NA,6.75,8.25,8,"Cantonese"
10003423,7.6,8.25,7.4,NA,NA,NA,7.5,8.75,9,"Cantonese"
10003458,7.2,8,8,NA,NA,NA,7,9.75,8.5,"Cantonese"
10003545,5,8,5.2,NA,NA,NA,7.5,8.25,8.25,"Cantonese"
10003655,6.8,8.75,8,NA,NA,NA,7.5,9,9.5,"Cantonese"
10003664,3.8,6,3,NA,NA,NA,3.75,5.5,7,"Cantonese"
10003709,5.4,9,8.4,NA,NA,NA,7.5,8.25,8.5,"Cantonese"
10003775,7.6,7.75,5,NA,NA,NA,NA,NA,NA,"Cantonese"
10003781,5.4,8.25,5.2,NA,NA,NA,4,5.75,7.5,"Cantonese"
10003784,7.6,8.5,8.2,5.75,6.25,5.25,NA,NA,NA,"Cantonese"
10003790,5.4,7.5,7.2,NA,NA,NA,5.5,8.5,8.75,"Cantonese"
10003793,6.2,6.75,7,NA,NA,NA,6,5.5,8.5,"Cantonese"
10003910,7.2,7,8.8,NA,NA,NA,6,8.25,9.5,"Cantonese"
10004191,5.6,7.25,5.6,NA,NA,NA,6.75,5.5,NA,"Cantonese"
10004272,5.6,9,6.2,NA,NA,NA,6.5,7,8.25,"Cantonese"
10004293,6.2,7.25,5.4,NA,NA,NA,4.25,6.25,7.25,"Cantonese"
10004495,4.2,8,6.4,NA,NA,NA,5,7.75,8,"Cantonese"
10004603,7.2,6.5,7.6,NA,NA,NA,6.25,7.5,8.25,"Cantonese"
10004612,5,7.5,5.2,NA,NA,NA,6.5,7.5,8.75,"Cantonese"
10004614,5,8.25,6.6,NA,NA,NA,NA,NA,NA,"Cantonese"
10004665,6.6,7,7,NA,NA,NA,NA,NA,NA,"Cantonese"
10004783,8.4,8.5,9.6,3.75,5.75,7,NA,NA,NA,"Cantonese"
10004790,5,8.25,6.2,NA,NA,NA,9,8.5,8.75,"Cantonese"
10004806,6.4,8.5,8.4,NA,NA,NA,8,9,9,"Cantonese"
10004845,6.6,6.5,6,NA,NA,NA,8.75,7.5,8,"Cantonese"
10004985,6.4,8,7,NA,NA,NA,8.75,9.25,9.5,"Cantonese"
10005034,7.6,8.25,8,NA,NA,NA,6,7.75,9.5,"Cantonese"
10005179,6.8,6.5,7.4,NA,NA,NA,8.5,7.5,NA,"Cantonese"
10005228,6.8,8.5,6.2,NA,NA,NA,7.25,9,9.25,"Cantonese"
10005286,5.2,8.5,7.2,NA,NA,NA,7.5,9,8.75,"Cantonese"
10006229,6,8,7.4,NA,NA,NA,7,8.25,8.5,"Cantonese"
10006594,4.6,6.75,4.8,NA,NA,NA,NA,NA,NA,"Cantonese"
10006691,6.4,7.5,5.6,NA,NA,NA,6.25,7.25,7.75,"Cantonese"
10007601,8.2,8.25,7.8,NA,NA,NA,NA,NA,NA,"Cantonese"
10007811,7.6,9,8.6,NA,NA,NA,7.5,8.75,9.5,"Cantonese"
10008329,7,8,8.2,NA,NA,NA,7,8,8.75,"Cantonese"
10008337,7.2,8.25,6,NA,NA,NA,6.25,6.5,8.5,"Cantonese"
10008612,4.6,8.5,4.8,NA,NA,NA,6.75,6,8.5,"Cantonese"
10008974,6.6,9,7.4,NA,NA,NA,7.25,7,8.75,"Cantonese"
10008988,5.8,8.25,8.6,NA,NA,NA,5.75,7.75,9.25,"Cantonese"
10009010,6.6,8.25,7.4,NA,NA,NA,6.25,8.5,8.75,"Cantonese"
10009182,6.6,7.25,8.2,NA,NA,NA,9,9.25,9,"Cantonese"
10009241,5.4,6.75,6,NA,NA,NA,8,7.25,9,"Cantonese"
10009425,6.6,8,4.6,5.75,5.25,6.5,NA,NA,NA,"Cantonese"
11000466,3.8,7.5,7.2,NA,NA,NA,5,6,7.5,"Cantonese"
11000843,5.4,6.5,7.4,NA,NA,NA,8.5,9,9,"Cantonese"
11000935,7.4,6.5,6.4,NA,NA,NA,7.25,8.75,9.5,"Cantonese"
11000989,8,8.5,5.8,NA,NA,NA,7.75,8.5,9.5,"Cantonese"
11001259,5.6,8.25,8,NA,NA,NA,5.75,6,8,"Cantonese"
11001301,7.6,6.5,7.8,NA,NA,NA,8.25,8.25,8.5,"Cantonese"
11001560,6.4,7.25,7.8,NA,NA,NA,6.5,8.5,8,"Cantonese"
12000223,6.4,8.75,8,NA,NA,NA,4.75,6.75,8.5,"Cantonese"
12000268,4,8,7.6,NA,NA,NA,7,8.25,8.75,"Cantonese"
12000351,6.4,8.5,7.8,NA,NA,NA,7.25,7.75,8.75,"Cantonese"
12000634,7,8.5,7.4,NA,NA,NA,7.25,9,8.5,"Cantonese"
12000730,6.6,8.25,4.6,NA,NA,NA,7,7,8.25,"Cantonese"
12000804,6.4,7.75,8,NA,NA,NA,7,6,6.5,"Cantonese"
12000825,5.6,7.75,7.2,NA,NA,NA,8.5,8.75,9,"Cantonese"
12000882,6.8,8,5,NA,NA,NA,6.25,6.25,6.75,"Cantonese"
12000927,8.4,9,8,NA,NA,NA,8.25,8,8.5,"Cantonese"
12000996,6.2,6.5,3.4,NA,NA,NA,8.25,7.25,7.5,"Cantonese"
12001159,7.2,8.75,7.6,3.25,5,5.75,NA,NA,NA,"Cantonese"
12001554,7.2,8.75,5.4,NA,NA,NA,7.25,7.5,9,"Cantonese"
12002057,7.6,8.75,8.8,NA,NA,NA,7,7.25,8,"Cantonese"
12002058,7.4,8,7.2,NA,NA,NA,NA,NA,NA,"Cantonese"
12002189,8,8.75,8.4,NA,NA,NA,7,8,9.75,"Cantonese"
12002247,7.6,8.25,8.6,NA,NA,NA,7.25,7.75,9,"Cantonese"
12002410,6.6,8.5,6.6,NA,NA,NA,7.5,9,8.5,"Cantonese"
12002423,8.4,7.25,10,NA,NA,NA,7.5,8.75,8.75,"Cantonese"
12002442,7.8,8.75,9.8,NA,NA,NA,8,8.5,8.75,"Cantonese"
12002458,7.2,9.25,9.8,NA,NA,NA,7.75,7.25,7.75,"Cantonese"
12002468,7.2,8,10,NA,NA,NA,8.5,7.75,9,"Cantonese"
12002472,8.2,8.5,8,NA,NA,NA,9,8.5,9,"Cantonese"
12002594,8,8.25,9.4,NA,NA,NA,9.5,8.25,9.5,"Cantonese"
12002599,7.6,8.75,9,NA,NA,NA,5.75,7.25,8.5,"Cantonese"
12002656,8.2,8.75,8.6,NA,NA,NA,8,9,9.25,"Cantonese"
12002668,8.8,9,9.4,NA,NA,NA,6.5,8.25,8.5,"Cantonese"
12002669,7,9,9.2,NA,NA,NA,6.25,7,8.5,"Cantonese"
12002705,7.6,9,9.2,NA,NA,NA,8.5,7.5,8,"Cantonese"
12002714,6.8,8.75,8.8,NA,NA,NA,5.5,6.5,7.75,"Cantonese"
12002847,8,9,8.8,NA,NA,NA,8.75,8.75,9.25,"Cantonese"
12002908,8.2,9.25,9.2,NA,NA,NA,8,7.75,8.25,"Cantonese"
12002930,8.4,8.25,9.2,NA,NA,NA,8.75,8.5,9,"Cantonese"
